name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,"mean(d,e,v)",mood_final
the frost,sentience,praam,7l4b5JYnl1WwUfvJgKmUwr,1/24/2020,0.3977272727272727,0.490843465998422,0.259,0.956,0.259,0.942,0.0923,0.0403,0.44956923223380457,0.0594,0.5675292498279422,0.2727272727272727,0.8,Sad,0.1861,2
the theme song,notion,Teodor Wolgers,3n2QaRyg5nTg5Cwwq5mw3Q,4/24/2020,0.4090909090909091,0.3083493931975624,0.604,0.986,0.03,0.952,0.105,0.15,0.6427483459469752,0.0386,0.5404037623308099,0.0,0.8,Sad,0.261333333,2
when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,43zdsphuZLzwA9k4DJhU0I,3/29/2019,0.9886363636363636,0.3782546544669572,0.367,0.978,0.111,3.97e-05,0.0897,0.198,0.3351896806130706,0.0972,0.37917871071346637,0.36363636363636365,0.8,Sad,0.225333333,2
windcatcher,windcatcher,Leo Nocta,59VApBbrS2IADQk4ml5mdo,6/19/2020,0.4090909090909091,0.23740819834366372,0.402,0.961,0.236,0.919,0.0921,0.146,0.4906230663049169,0.0603,0.5952557926129847,0.0,0.6,Sad,0.261333333,2
yellow is the color of her eyes,yellow is the color of her eyes,Soccer Mommy,4D3nttJPU6L0M2epr7sId6,11/19/2019,0.056818181818181816,0.8393184058583298,0.452,0.757,0.515,0.12,0.14,0.191,0.17494883145318674,0.0255,0.3695205322321634,1.0,0.8,Sad,0.386,1
you broke me first,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,4/17/2020,0.9886363636363636,0.3265312815289377,0.642,0.786,0.374,0.0,0.0906,0.0799,0.22338045599504971,0.0545,0.569392062399633,0.36363636363636365,0.8,Sad,0.3653,1
you were good to me,brent,Jeremy Zucker,4CxFN5zON70B3VOPBYbd6P,5/3/2019,0.8636363636363636,0.42275735811857484,0.561,0.913,0.0848,2.62e-05,0.112,0.206,0.3593459945737541,0.0404,0.46858453773801334,0.18181818181818182,0.8,Sad,0.283933333,2
æfre,æfre,praam,2irbT1BSYaIEF44PlyKaoM,7/17/2020,0.4659090909090909,0.359453520920264,0.377,0.994,0.0156,,0.0991,0.0804,0.6767337807606264,0.0397,0.6431704519385181,0.0,0.8,Sad,0.157666667,2
,,,,,,,0.8,0.612,0.183,,0.628,0.613,0.2852586986529583,0.0624,0.4312319339298004,,,Happy,0.532,0
,,,,,,,0.768,0.553,0.377,,0.121,0.765,0.1681422247608168,0.0733,0.39006652902041755,,,Happy,0.636666667,0
,,,,,,,0.54,0.776,0.364,,0.116,0.493,0.22223808843828832,0.0657,0.7073548979123653,,,Sad,0.465666667,1
,,,,,,,0.356,0.939,0.301,,0.1,0.125,0.24046837069827215,0.0383,0.5289699472356045,,,Sad,0.260666667,2
,,,,,,,0.614,0.99,0.162,,0.117,0.0748,0.3757199295540007,0.0372,0.5137462720807525,,,Sad,0.2836,2
,,,,,,,0.783,0.468,0.467,,0.115,0.822,0.3028225998381646,0.0409,0.48384950676760724,,,Happy,0.690666667,3
,,,,,,,0.515,0.897,0.36,,0.138,0.458,0.1636917511542672,0.0337,0.6506125258086717,,,Sad,0.444333333,1
,,,,,,,0.264,0.961,0.264,,0.0973,0.0453,0.4494502356133086,0.0644,0.5675521908694655,,,Sad,0.1911,2
,,,,,,,0.609,0.991,0.035,,0.11,0.155,0.6426293493264791,0.0436,0.5404267033723331,,,Sad,0.266333333,2
,,,,,,,0.372,0.983,0.116,,0.0947,0.203,0.3350706839925746,0.1022,0.3792016517549897,,,Sad,0.230333333,2
,,,,,,,0.71,0.522,0.093,,0.538,0.523,0.28740063782188585,-0.0276,0.4308189951823813,,,Sad,0.442,1
,,,,,,,0.678,0.463,0.287,,0.031,0.675,0.1702841639297444,-0.0167,0.3896535902729984,,,Happy,0.546666667,0
,,,,,,,0.45,0.686,0.274,,0.026,0.403,0.22438002760721598,-0.0243,0.7069419591649462,,,Sad,0.375666667,1
,,,,,,,0.266,0.849,0.211,,0.01,0.035,0.24261030986719978,-0.0517,0.5285570084881854,,,Sad,0.170666667,2
,,,,,,,0.524,0.9,0.072,,0.027,-0.0152,0.37786186872292826,-0.0528,0.5133333333333333,,,Sad,0.1936,2
,,,,,,,0.693,0.378,0.377,,0.025,0.732,0.3049645390070922,-0.0491,0.48343656802018814,,,Happy,0.600666667,0
,,,,,,,0.425,0.807,0.27,,0.048,0.368,0.1658336903231948,-0.0563,0.6501995870612527,,,Sad,0.354333333,1
,,,,,,,0.174,0.871,0.174,,0.0073,-0.0447,0.45159217478223623,-0.0256,0.5671392521220464,,,Sad,0.1011,2
,,,,,,,0.519,0.901,-0.055,,0.02,0.065,0.6447712884954067,-0.0464,0.540013764624914,,,Sad,0.176333333,2
,,,,,,,0.282,0.893,0.026,,0.0047,0.113,0.33721262316150225,0.0122,0.37878871300757055,,,Sad,0.140333333,2
,,,,,,,0.71,0.522,0.093,,0.538,0.523,0.28740063782188585,-0.0276,0.4308189951823813,,,Sad,0.442,1
,,,,,,,0.678,0.463,0.287,,0.031,0.675,0.1702841639297444,-0.0167,0.3896535902729984,,,Happy,0.546666667,0
,,,,,,,0.45,0.686,0.274,,0.026,0.403,0.22438002760721598,-0.0243,0.7069419591649462,,,Sad,0.375666667,1
,,,,,,,0.266,0.849,0.211,,0.01,0.035,0.24261030986719978,-0.0517,0.5285570084881854,,,Sad,0.170666667,2
,,,,,,,0.524,0.9,0.072,,0.027,-0.0152,0.37786186872292826,-0.0528,0.5133333333333333,,,Sad,0.1936,2
,,,,,,,0.693,0.378,0.377,,0.025,0.732,0.3049645390070922,-0.0491,0.48343656802018814,,,Happy,0.600666667,0
,,,,,,,0.425,0.807,0.27,,0.048,0.368,0.1658336903231948,-0.0563,0.6501995870612527,,,Sad,0.354333333,1
,,,,,,,0.174,0.871,0.174,,0.0073,-0.0447,0.45159217478223623,-0.0256,0.5671392521220464,,,Sad,0.1011,2
,,,,,,,0.519,0.901,-0.055,,0.02,0.065,0.6447712884954067,-0.0464,0.540013764624914,,,Sad,0.176333333,2
,,,,,,,0.282,0.893,0.026,,0.0047,0.113,0.33721262316150225,0.0122,0.37878871300757055,,,Sad,0.140333333,2
,,,,,,,0.7,0.512,0.083,,0.528,0.513,0.2876386310628778,-0.0376,0.43077311309933475,,,Sad,0.432,1
,,,,,,,0.668,0.453,0.277,,0.021,0.665,0.17052215717073635,-0.0267,0.3896077081899519,,,Happy,0.536666667,0
,,,,,,,0.44,0.676,0.264,,0.016,0.393,0.22461802084820792,-0.0343,0.7068960770818996,,,Sad,0.365666667,1
,,,,,,,0.256,0.839,0.201,,0.0,0.025,0.24284830310819175,-0.0617,0.5285111264051388,,,Sad,0.160666667,2
,,,,,,,0.514,0.89,0.062,,0.017,-0.0252,0.3780998619639202,-0.0628,0.5132874512502867,,,Sad,0.1836,2
,,,,,,,0.683,0.368,0.367,,0.015,0.722,0.30520253224808414,-0.0591,0.4833906859371416,,,Happy,0.590666667,0
,,,,,,,0.415,0.797,0.26,,0.038,0.358,0.16607168356418678,-0.0663,0.650153704978206,,,Sad,0.344333333,2
,,,,,,,0.164,0.861,0.164,,-0.0027,-0.0547,0.4518301680232281,-0.0356,0.5670933700389998,,,Sad,0.0911,2
,,,,,,,0.509,0.891,-0.065,,0.01,0.055,0.6450092817363987,-0.0564,0.5399678825418674,,,Sad,0.166333333,2
,,,,,,,0.272,0.883,0.016,,-0.0053,0.103,0.3374506164024942,0.0022,0.378742830924524,,,Sad,0.130333333,2
,,,,,,,0.61,0.422,-0.007,,0.438,0.423,0.2897805702318054,-0.1276,0.4303601743519156,,,Sad,0.342,2
,,,,,,,0.578,0.363,0.187,,-0.069,0.575,0.17266409633966395,-0.1167,0.38919476944253273,,,Sad,0.446666667,1
,,,,,,,0.35,0.586,0.174,,-0.074,0.303,0.22675996001713553,-0.1243,0.7064831383344805,,,Sad,0.275666667,2
,,,,,,,0.166,0.749,0.111,,-0.09,-0.065,0.24499024227711932,-0.1517,0.5280981876577197,,,Sad,0.070666667,2
,,,,,,,0.424,0.8,-0.028,,-0.073,-0.1152,0.38024180113284783,-0.1528,0.5128745125028676,,,Sad,0.0936,2
,,,,,,,0.593,0.278,0.277,,-0.075,0.632,0.30734447141701177,-0.1491,0.4829777471897224,,,Happy,0.500666667,0
,,,,,,,0.325,0.707,0.17,,-0.052,0.268,0.16821362273311435,-0.1563,0.6497407662307869,,,Sad,0.254333333,2
,,,,,,,0.074,0.771,0.074,,-0.0927,-0.1447,0.4539721071921557,-0.1256,0.5666804312915806,,,Sad,0.0011,2
,,,,,,,0.419,0.801,-0.155,,-0.08,-0.035,0.6471512209053263,-0.1464,0.5395549437944483,,,Sad,0.076333333,2
,,,,,,,0.182,0.793,-0.074,,-0.0953,0.013,0.33959255557142176,-0.0878,0.37832989217710483,,,Sad,0.040333333,2
,,,,,,,0.61,0.422,-0.007,,0.438,0.423,0.2897805702318054,-0.1276,0.4303601743519156,,,Sad,0.342,2
,,,,,,,0.578,0.363,0.187,,-0.069,0.575,0.17266409633966395,-0.1167,0.38919476944253273,,,Sad,0.446666667,1
,,,,,,,0.35,0.586,0.174,,-0.074,0.303,0.22675996001713553,-0.1243,0.7064831383344805,,,Sad,0.275666667,2
,,,,,,,0.166,0.749,0.111,,-0.09,-0.065,0.24499024227711932,-0.1517,0.5280981876577197,,,Sad,0.070666667,2
,,,,,,,0.424,0.8,-0.028,,-0.073,-0.1152,0.38024180113284783,-0.1528,0.5128745125028676,,,Sad,0.0936,2
,,,,,,,0.593,0.278,0.277,,-0.075,0.632,0.30734447141701177,-0.1491,0.4829777471897224,,,Happy,0.500666667,0
,,,,,,,0.325,0.707,0.17,,-0.052,0.268,0.16821362273311435,-0.1563,0.6497407662307869,,,Sad,0.254333333,2
,,,,,,,0.074,0.771,0.074,,-0.0927,-0.1447,0.4539721071921557,-0.1256,0.5666804312915806,,,Sad,0.0011,2
,,,,,,,0.419,0.801,-0.155,,-0.08,-0.035,0.6471512209053263,-0.1464,0.5395549437944483,,,Sad,0.076333333,2
,,,,,,,0.182,0.793,-0.074,,-0.0953,0.013,0.33959255557142176,-0.0878,0.37832989217710483,,,Sad,0.040333333,2
Aaj Ke Baad Reprise,,,,,,,0.278,0.656,0.731,,0.155,0.366,0.14374791755914132,0.0658,0.8070199587061252,,,Sad,0.458333333,1
Aaj Ke Baad Satyaprem Ki Katha,,,,,,,0.483,0.48,0.608,,0.1,0.29,0.1453900709219858,0.0313,0.3988667125487498,,,Sad,0.460333333,1
Aaj Ke Baad,,,,,,,0.483,0.48,0.608,,0.1,0.29,0.1453900709219858,0.0313,0.3988667125487498,,,Sad,0.460333333,1
Ammiye,,,,,,,0.37,0.809,0.521,,0.0897,0.415,0.2289732971583607,0.0964,0.37396191787107136,,,Sad,0.435333333,1
Andhere Mein,,,,,,,0.697,0.273,0.468,,0.231,0.234,0.21267076015041173,0.0356,0.559880706584079,,,Sad,0.466333333,1
Aradhya,,,,,,,0.608,0.642,0.73,,0.0994,0.378,0.1353467561521253,0.0358,0.49535214498738245,,,Sad,0.572,0
Aye Zindagi,,,,,,,0.369,0.57,0.39,,0.177,0.428,0.19789137988481126,0.0429,0.7306951135581555,,,Sad,0.395666667,1
Baari Barsi,,,,,,,0.668,0.105,0.596,,0.318,0.786,0.23944499976200675,0.204,0.5044597384721267,,,Happy,0.683333333,3
Bandishen,,,,,,,0.802,0.515,0.42,,0.499,0.464,0.2839021371793041,0.0567,0.550649231475109,,,Sad,0.562,0
Besuri Main,,,,,,,0.391,0.807,0.285,,0.0801,0.137,0.26331572183349994,0.0461,0.5271254874971324,,,Sad,0.271,2
Bhartaar Sumit Goswami,,,,,,,0.896,0.0805,0.818,,0.263,0.936,0.0840354133942596,0.0471,0.5275659554943795,,,Happy,0.883333333,3
Bombay Sumit Goswami,,,,,,,0.782,0.0477,0.867,,0.0624,0.52,0.06973201961064306,0.0375,0.4587520073411333,,,Happy,0.723,3
Chanda Mama,,,,,,,0.748,0.21,0.767,,0.342,0.96,0.14800799657289734,0.0291,0.5140857994952971,,,Happy,0.825,3
Chhuppan Chhuppai,,,,,,,0.687,0.0441,0.813,,0.0784,0.854,0.1713075348660098,0.067,0.7064372562514338,,,Happy,0.784666667,3
Chora Gaam Ka Sumit Goswami,,,,,,,0.658,0.0703,0.711,,0.0974,0.539,0.115355323908801,0.167,0.7961917871071347,,,Happy,0.636,0
Chum Chum Rakheya B Praak,,,,,,,0.654,0.141,0.799,,0.167,0.419,0.10021895378171261,0.0595,0.41269098417068134,,,Happy,0.624,0
Chum Chum Rakheya Oye Makhna,,,,,,,0.654,0.141,0.799,,0.167,0.419,0.10021895378171261,0.0595,0.41269098417068134,,,Happy,0.624,0
Dark Days,,,,,,,0.604,0.109,0.655,,0.125,0.59,0.1686896092150983,0.0273,0.5278183069511356,,,Happy,0.616333333,0
Dastaan,,,,,,,0.552,0.479,0.598,,0.0806,0.354,0.14403350944833165,0.0362,0.623771507226428,,,Sad,0.501333333,0
Deewani Sachet Tandon,,,,,,,0.559,0.476,0.762,,0.0843,0.662,0.10321766861821123,0.032,0.4955815554026153,,,Happy,0.661,3
Dhappa,,,,,,,0.589,0.234,0.915,,0.0977,0.87,0.07684801751630253,0.262,0.7525900435879789,,,Happy,0.791333333,3
Dheere,,,,,,,0.73,0.0399,0.58,,0.0703,0.55,0.18982340901518396,0.124,0.7704289974764854,,,Happy,0.62,0
Dhindhora Baje Re Rocky Aur Rani Kii Prem Kahaani,,,,,,,0.679,0.219,0.883,,0.165,0.726,0.14948355466704744,0.112,0.5873090158293186,,,Happy,0.762666667,3
Dhindhora Baje Re,,,,,,,0.679,0.219,0.883,,0.165,0.726,0.14948355466704744,0.112,0.5873090158293186,,,Happy,0.762666667,3
Dil Bechara Neha Kakkar,,,,,,,0.647,0.544,0.65,,0.207,0.379,0.20186586700937692,0.283,0.4122000458820831,,,Sad,0.558666667,0
Dil Se Dil Tak Bawaal,,,,,,,0.382,0.854,0.5,,0.166,0.232,0.14646104050644962,0.037,0.5135443909153476,,,Sad,0.371333333,1
Dil Se Dil Tak,,,,,,,0.382,0.854,0.5,,0.166,0.232,0.14646104050644962,0.037,0.5135443909153476,,,Sad,0.371333333,1
Dilon Ki Doriyan Bawaal,,,,,,,0.657,0.19,0.823,,0.11,0.654,0.13268123185301536,0.0859,0.4773204863500803,,,Happy,0.711333333,3
Dilon Ki Doriyan,,,,,,,0.657,0.19,0.823,,0.11,0.654,0.13268123185301536,0.0859,0.4773204863500803,,,Happy,0.711333333,3
Ek Tu Hi Hai Stebin Ben,,,,,,,0.669,0.556,0.534,,0.105,0.377,0.21371793041077633,0.0308,0.4313374627208076,,,Sad,0.526666667,0
Farebi,,,,,,,0.427,0.697,0.594,,0.206,0.274,0.1308486838973773,0.0279,0.8256572608396422,,,Sad,0.431666667,1
Farishtey B Praak,,,,,,,0.616,0.488,0.695,,0.11,0.603,0.14995954114903137,0.0675,0.4504198210598761,,,Happy,0.638,0
Gole Male,,,,,,,0.69,0.67,0.734,,0.127,0.483,0.11571231377028893,0.0402,0.6742417985776554,,,Happy,0.635666667,0
Gujju Pataka Satyaprem Ki Katha,,,,,,,0.466,0.0332,0.759,,0.0693,0.453,0.16914179637298302,0.189,0.6286854783207158,,,Sad,0.559333333,0
Gujju Pataka,,,,,,,0.466,0.0332,0.759,,0.0693,0.453,0.16914179637298302,0.189,0.6286854783207158,,,Sad,0.559333333,0
Herail Ba,,,,,,,0.68,0.831,0.372,,0.14,0.639,0.1917511542672188,0.0454,0.5686395962376692,,,Sad,0.563666667,0
Hope,,,,,,,0.592,0.661,0.457,,0.146,0.225,0.14472368984720835,0.0603,0.6700619408121129,,,Sad,0.424666667,1
Hostel Life Khasa Aala Chahar,,,,,,,0.791,0.234,0.825,,0.212,0.95,0.07970393640820601,0.0362,0.440321174581326,,,Happy,0.855333333,3
Huppa Huiya,,,,,,,0.483,0.684,0.786,,0.122,0.423,0.16619068018468275,0.318,0.7575728378068365,,,Sad,0.564,0
Intezaar Tha,,,,,,,0.605,0.601,0.366,,0.102,0.691,0.2253082012470846,0.0369,0.5269327827483368,,,Sad,0.554,0
Issa Vibe,,,,,,,0.66,0.00249,0.956,,0.385,0.752,0.17199771526488647,0.0499,0.5643404450562056,,,Happy,0.789333333,3
Ittar Jasmine Sandlas,,,,,,,0.487,0.165,0.755,,0.0713,0.656,0.10519301251844447,0.0963,0.3911722872218399,,,Happy,0.632666667,0
Jai Shri Ram Arijit Singh Version,,,,,,,0.403,0.0779,0.607,,0.178,0.165,0.1837783806939883,0.103,0.7312548749713238,,,Sad,0.391666667,1
Jai Shri Ram Jubin Nautiyal Version,,,,,,,0.595,0.662,0.488,,0.0702,0.391,0.20864867437764767,0.0453,0.36606102317045197,,,Sad,0.491333333,1
Jai Shri Ram Sachet Parampara Version,,,,,,,0.582,0.487,0.76,,0.145,0.474,0.1417011756866105,0.0402,0.3672539573296628,,,Happy,0.605333333,0
Jai Shri Ram Sonu Nigam Version,,,,,,,0.493,0.392,0.682,,0.201,0.432,0.1783997334475701,0.0759,0.3670796054140858,,,Sad,0.535666667,0
Jawan Prevue Theme,,,,,,,0.476,0.00051,0.842,,0.0781,0.162,0.15674234851730212,0.0826,0.5159440238586832,,,Sad,0.493333333,1
Jawaniyaan,,,,,,,0.674,0.0959,0.782,,0.254,0.156,0.19622542719786756,0.0302,0.5595916494608856,,,Sad,0.537333333,0
Kahin Aur Le Chalo,,,,,,,0.414,0.532,0.319,,0.0954,0.281,0.2677185967918511,0.0293,0.7081303051158523,,,Sad,0.338,2
Kanna Vich Waaliyan Yo Yo Honey Singh,,,,,,,0.843,0.441,0.672,,0.0789,0.935,0.17209291256128326,0.185,0.69752695572379,,,Happy,0.816666667,3
Kat Jayega,,,,,,,0.934,0.0623,0.763,,0.128,0.249,0.11775905564281976,0.171,0.44030282174810736,,,Happy,0.648666667,0
Khairiyat,,,,,,,0.534,0.697,0.481,,0.142,0.293,0.21457470607834736,0.0412,0.5731314521679285,,,Sad,0.436,1
Khelo Khellum,,,,,,,0.775,0.147,0.625,,0.0432,0.781,0.16880860583559426,0.0492,0.550635466850195,,,Happy,0.727,3
Khoya Tu Kahaan,,,,,,,0.65,0.00682,0.799,,0.117,0.613,0.12949212242372315,0.0344,0.5735076852489103,,,Happy,0.687333333,3
King Of Indian Hip Hop Emiway Bantai,,,,,,,0.676,0.246,0.806,,0.179,0.865,0.10971488409729165,0.367,0.41875659554943795,,,Happy,0.782333333,3
King Of Indian Hip Hop King Of The Streets,,,,,,,0.676,0.246,0.806,,0.179,0.865,0.10971488409729165,0.367,0.41875659554943795,,,Happy,0.782333333,3
Lashkare Yo Yo Honey Singh,,,,,,,0.794,0.52,0.747,,0.0725,0.741,0.0749202722642677,0.0709,0.44944712089928884,,,Happy,0.760666667,3
Le Aaunga Satyaprem Ki Katha,,,,,,,0.694,0.468,0.484,,0.107,0.214,0.16747584368603932,0.0343,0.5638770360174352,,,Sad,0.464,1
Le Aaunga,,,,,,,0.694,0.468,0.484,,0.107,0.214,0.16747584368603932,0.0343,0.5638770360174352,,,Sad,0.464,1
Likhna Mitana,,,,,,,0.451,0.678,0.515,,0.112,0.133,0.19091817792374696,0.0422,0.44443220922229876,,,Sad,0.366333333,1
Lori,,,,,,,0.202,0.968,0.00618,,0.142,0.0601,0.8074872673616069,0.0487,0.2906997017664602,,,Sad,0.089426667,2
Love Stereo Again Tiger Shroff,,,,,,,0.729,0.0365,0.78,,0.0943,0.667,0.1611214241515541,0.0314,0.5827483367744896,,,Happy,0.725333333,3
Maachis Amit Saini Rohtakiya,,,,,,,0.689,0.47,0.782,,0.333,0.661,0.10747774763196725,0.125,0.3440926818077541,,,Happy,0.710666667,3
Mahiye Jinna Sohna Darshan Raval,,,,,,,0.567,0.736,0.54,,0.164,0.331,0.13694131086677136,0.0406,0.4222390456526727,,,Sad,0.479333333,1
Mera Ishq Vi Tu,,,,,,,0.625,0.0694,0.795,,0.322,0.779,0.14253415203008235,0.0564,0.3580821289286534,,,Happy,0.733,3
Mera Na Sidhu Moose Wala,,,,,,,0.753,0.542,0.477,,0.107,0.527,0.1841829692036746,0.0685,0.3830465703142923,,,Sad,0.585666667,0
Mere Saaiyan,,,,,,,0.499,0.529,0.468,,0.771,0.578,0.2043171973915941,0.0747,0.3572883688919477,,,Sad,0.515,0
Mohabbat Amaal Malik,,,,,,,0.595,0.478,0.703,,0.334,0.638,0.16319196534818411,0.0389,0.36240880935994496,,,Happy,0.645333333,0
Mushkil,,,,,,,0.792,0.00704,0.701,,0.192,0.482,0.20277024132514634,0.33,0.7795136499197064,,,Happy,0.658333333,3
Naagni Gulzaar Chhaniwala,,,,,,,0.602,0.116,0.882,,0.0959,0.945,0.10914370031891095,0.077,0.3568983711860519,,,Happy,0.809666667,3
Naseeb Se,,,,,,,0.557,0.556,0.599,,0.103,0.392,0.15014993574182495,0.0447,0.6872447809130535,,,Sad,0.516,0
Naseeba Ghoom,,,,,,,0.725,0.297,0.892,,0.124,0.651,0.1794231043838355,0.068,0.5138288598302363,,,Happy,0.756,3
Naye Armaan,,,,,,,0.66,0.418,0.56,,0.0998,0.155,0.32350421248036554,0.0478,0.5871071346639137,,,Sad,0.458333333,1
Nishaan Kaka,,,,,,,0.673,0.537,0.623,,0.157,0.562,0.1579085153981627,0.112,0.37548061481991285,,,Happy,0.619333333,0
Pasoori Nu Satyaprem Ki Katha,,,,,,,0.717,0.45,0.666,,0.111,0.74,0.1794469037079347,0.0566,0.44041752695572384,,,Happy,0.707666667,3
Pasoori Nu,,,,,,,0.717,0.45,0.666,,0.111,0.74,0.1794469037079347,0.0566,0.44041752695572384,,,Happy,0.707666667,3
Pehli Baarish Mein Jubin Nautiyal,,,,,,,0.649,0.281,0.876,,0.156,0.773,0.11602170498357846,0.0309,0.4359302592337692,,,Happy,0.766,3
Pehli Pehli Baar Saaj Bhatt,,,,,,,0.449,0.257,0.464,,0.0699,0.428,0.2530582131467466,0.0928,0.6828722183987153,,,Sad,0.447,1
Qafira Afsana Khan,,,,,,,0.479,0.375,0.542,,0.0798,0.256,0.16578609167499644,0.0445,0.4126129846295022,,,Sad,0.425666667,1
Quaid,,,,,,,0.666,0.00875,0.893,,0.267,0.837,0.13889285544290542,0.0614,0.45893553567331963,,,Happy,0.798666667,3
Raat Baaki,,,,,,,0.509,0.512,0.834,,0.216,0.788,0.14529487362558904,0.22,0.522381280110117,,,Happy,0.710333333,3
Raatan Kaaliyan Ayushmann Khurrana,,,,,,,0.662,0.586,0.704,,0.0904,0.353,0.18489694892665048,0.0381,0.5090341821518697,,,Sad,0.573,0
Ram Siya Ram,,,,,,,0.54,0.667,0.589,,0.314,0.529,0.16514350992431814,0.0448,0.3714705207616426,,,Sad,0.552666667,0
Real Talk,,,,,,,0.789,0.128,0.71,,0.112,0.188,0.14672283307154077,0.0681,0.633324156916724,,,Sad,0.562333333,0
Ro Lehn De,,,,,,,0.606,0.638,0.488,,0.11,0.413,0.22288067018896662,0.0446,0.633163569626061,,,Sad,0.502333333,0
Sahmi Sahmi,,,,,,,0.489,0.73,0.428,,0.255,0.552,0.19917654338616783,0.0301,0.5045010323468686,,,Sad,0.489666667,1
Salamat Rahe,,,,,,,0.579,0.0308,0.645,,0.141,0.469,0.1486267789994764,0.0251,0.6782656572608396,,,Sad,0.564333333,0
Sanam Aa Gaya Stebin Ben,,,,,,,0.564,0.46,0.801,,0.143,0.492,0.12518444476176877,0.0318,0.37597155310851116,,,Happy,0.619,0
Shivoham,,,,,,,0.535,0.358,0.704,,0.107,0.142,0.22040554048265026,0.0537,0.3670566643725625,,,Sad,0.460333333,1
Sports Gaddiyan Yo Yo Honey Singh,,,,,,,0.83,0.604,0.66,,0.106,0.679,0.15831310390784903,0.208,0.43130534526267494,,,Happy,0.723,3
Stardust,,,,,,,0.515,0.0478,0.554,,0.219,0.509,0.27645294873625587,0.0784,0.36772654278504247,,,Sad,0.526,0
Sun Sajni Satyaprem Ki Katha,,,,,,,0.548,0.0719,0.75,,0.386,0.336,0.13767908991384645,0.0828,0.5781738930947465,,,Sad,0.544666667,0
Sun Sajni,,,,,,,0.548,0.0719,0.75,,0.386,0.336,0.13767908991384645,0.0828,0.5781738930947465,,,Sad,0.544666667,0
Talcum Powder,,,,,,,0.84,0.000664,0.807,,0.125,0.632,0.21624065876529108,0.117,0.5782335398027071,,,Happy,0.759666667,3
Tanha,,,,,,,0.374,0.699,0.402,,0.139,0.194,0.2328525869865296,0.0752,0.41013994035329204,,,Sad,0.323333333,2
Tell Me Once Yo Yo Honey Singh,,,,,,,0.851,0.528,0.733,,0.111,0.574,0.13753629396925127,0.0401,0.5140077999541179,,,Happy,0.719333333,3
Tu Hai Sheetal Dhaara,,,,,,,0.172,0.917,0.267,,0.122,0.227,0.27038412109096105,0.0389,0.34289057123193395,,,Sad,0.222,2
Tu Meri Roja,,,,,,,0.663,0.317,0.67,,0.12,0.764,0.1551953924508544,0.0389,0.43607708189951827,,,Happy,0.699,3
Tum Jo Mile Ajay Gogavale Version,,,,,,,0.512,0.92,0.498,,0.0829,0.109,0.2020324622780713,0.0399,0.6424409268180776,,,Sad,0.373,1
Tum Jo Mile,,,,,,,0.489,0.918,0.445,,0.11,0.2,0.17475843686039316,0.0296,0.6421197522367516,,,Sad,0.378,1
Tum Kya Mile Rocky Aur Rani Kii Prem Kahaani,,,,,,,0.271,0.586,0.726,,0.353,0.532,0.15479080394116806,0.0527,0.40112411103464096,,,Sad,0.509666667,0
Tum Kya Mile,,,,,,,0.271,0.586,0.726,,0.353,0.532,0.15479080394116806,0.0527,0.40112411103464096,,,Sad,0.509666667,0
Tumhe Kitna Pyaar Karte Bawaal,,,,,,,0.602,0.924,0.374,,0.084,0.388,0.2343995430529773,0.0328,0.467331956870842,,,Sad,0.454666667,1
Tumhe Kitna Pyaar Karte,,,,,,,0.602,0.924,0.374,,0.084,0.388,0.2343995430529773,0.0328,0.467331956870842,,,Sad,0.454666667,1
Udd Jaa Kaale Kaava Gadar,,,,,,,0.294,0.00946,0.171,,0.134,0.223,0.21021942976819458,0.0407,0.6360633172746043,,,Sad,0.229333333,2
Ve Kamleya Rocky Aur Rani Kii Prem Kahaani,,,,,,,0.468,0.81,0.658,,0.12,0.534,0.18087486315388643,0.0668,0.4019591649460886,,,Sad,0.553333333,0
Ve Kamleya,,,,,,,0.468,0.81,0.658,,0.12,0.534,0.18087486315388643,0.0668,0.4019591649460886,,,Sad,0.553333333,0
Ved Lavlay,,,,,,,0.837,0.169,0.736,,0.0911,0.758,0.1309438811937741,0.0506,0.44969488414774034,,,Happy,0.777,3
What Jhumka,,,,,,,0.821,0.235,0.823,,0.207,0.479,0.1298253129611119,0.1,0.49531085111264056,,,Happy,0.707666667,3
Yaar Di Shaadi,,,,,,,0.812,0.418,0.846,,0.0992,0.792,0.16714265314865057,0.109,0.44977747189722417,,,Happy,0.816666667,3
Yaar Ka Sataya Hua Hai B Praak,,,,,,,0.728,0.271,0.734,,0.0788,0.523,0.10119472606977961,0.0449,0.5965313145216794,,,Happy,0.661666667,3
Yaar Ka Sataya Hua Hai Zohrajabeen,,,,,,,0.728,0.271,0.734,,0.0788,0.523,0.10119472606977961,0.0449,0.5965313145216794,,,Happy,0.661666667,3
Yaara Vikram Vedha,,,,,,,0.22,0.715,0.433,,0.129,0.22,0.2159788662001999,0.0323,0.3670750172057812,,,Sad,0.291,2
Yeh Nazar,,,,,,,0.498,0.488,0.705,,0.113,0.962,0.16497691465562378,0.0773,0.811291580637761,,,Happy,0.721666667,3
